url,error_message,function_name,error_level,date,process_time,replicas_nb_by_url,replicas_nb_by_name,replicas_nb_by_image
https://www.google.fr/aclk?sa=L&ai=DChcSEwixgvW6g_zzAhXD3sgKHcPzCzUYABAHGgJxdQ&sig=AOD64_16hN6XTAgc0i2n-QyvMuBbkdqjUA&ctype=5&q=&ved=0ahUKEwjoju-6g_zzAhVVYDUKHVAQD6gQgeUECOIE&adurl=,,get_url,,2021-11-03,0.21397161483764648,,,
https://www.google.fr/aclk?sa=L&ai=DChcSEwi38fG6g_zzAhUOpsgKHTa1CcEYABAlGgJxdQ&sig=AOD64_1yUO5MKkDLoEUCmE5HJIhtsJLcdA&ctype=5&q=&ved=0ahUKEwiWzey6g_zzAhUnl3IEHRQqBgAQg-UECIIK&adurl=,,get_url,,2021-11-03,0.2519989013671875,,,
https://www.google.fr/aclk?sa=L&ai=DChcSEwi38fG6g_zzAhUOpsgKHTa1CcEYABAhGgJxdQ&sig=AOD64_06qUrRP0oEPLstFGlHc7flVth0SA&ctype=5&q=&ved=0ahUKEwiWzey6g_zzAhUnl3IEHRQqBgAQg-UECOoJ&adurl=,,get_url,,2021-11-03,0.26999950408935547,,,
https://www.google.fr/aclk?sa=L&ai=DChcSEwixgvW6g_zzAhXD3sgKHcPzCzUYABABGgJxdQ&sig=AOD64_0U3lGWUlAobT9_UmyIyUIpjG8nyw&ctype=5&q=&ved=0ahUKEwjoju-6g_zzAhVVYDUKHVAQD6gQgeUECL8E&adurl=,,get_url,,2021-11-03,0.25,,,
https://www.google.fr/aclk?sa=L&ai=DChcSEwixgvW6g_zzAhXD3sgKHcPzCzUYABAJGgJxdQ&sig=AOD64_0Yhuz9ejzrjxi87uRgW_4spoQIIQ&ctype=5&q=&ved=0ahUKEwjoju-6g_zzAhVVYDUKHVAQD6gQgeUECO4E&adurl=,,get_url,,2021-11-03,0.2309737205505371,,,
https://www.google.fr/aclk?sa=L&ai=DChcSEwixgvW6g_zzAhXD3sgKHcPzCzUYABAFGgJxdQ&sig=AOD64_0zeQHUMks2lKLaqoB0eV-62rV8Ng&ctype=5&q=&ved=0ahUKEwjoju-6g_zzAhVVYDUKHVAQD6gQgeUECNUE&adurl=,,get_url,,2021-11-03,0.24999547004699707,,,
https://www.google.fr/aclk?sa=L&ai=DChcSEwixgvW6g_zzAhXD3sgKHcPzCzUYABADGgJxdQ&sig=AOD64_3xWxBoLc31zzzH-DBUWE1R1d2ndg&ctype=5&q=&ved=0ahUKEwjoju-6g_zzAhVVYDUKHVAQD6gQgeUECMoE&adurl=,,get_url,,2021-11-03,0.26199960708618164,,,
https://www.google.fr/aclk?sa=L&ai=DChcSEwi38fG6g_zzAhUOpsgKHTa1CcEYABAnGgJxdQ&sig=AOD64_0Mjy7jklhrh2lBGXu6xPgtaN-FjQ&ctype=5&q=&ved=0ahUKEwiWzey6g_zzAhUnl3IEHRQqBgAQg-UECI8K&adurl=,,get_url,,2021-11-03,0.2809727191925049,,,
https://www.jeannineshop.com/products/sneakers-bamako-i-panafrica,,get_html,,2021-11-03,1.0007438659667969,,,
,,get_price,,2021-11-03,0.07200217247009277,,,
,,get_name,,2021-11-03,0.12996745109558105,,,
,,get_description,,2021-11-03,0.13097453117370605,,,
,,get_data,,2021-11-03,1.1667141914367676,,,
https://www.sarenza.com/panafrica-bamako-m-s913691-br1490-t76-p0000273869#size=43-43,"403, message='Forbidden', url=URL('https://www.sarenza.com/panafrica-bamako-m-s913691-br1490-t76-p0000273869#size=43-43')",get_html,error,2021-11-03,1.1647112369537354,,,
https://www.julesjenn.com/produit/chaussures/baskets-made-in-france-cuir-blanc-orange/,,get_html,,2021-11-03,1.1646933555603027,,,
,,get_image,,2021-11-03,0.0,,,
,,get_price,,2021-11-03,0.0,,,
,,get_price,,2021-11-03,0.1510019302368164,,,
,,get_name,,2021-11-03,0.25699830055236816,,,
,,get_description,,2021-11-03,0.25799989700317383,,,
https://www.galerieslafayette.com/p/baskets+en+tissu+wax+et+daim+marron-panafrica/300405286606/278,"403, message='Forbidden', url=URL('https://www.galerieslafayette.com/p/baskets+en+tissu+wax+et+daim+marron-panafrica/300405286606/278')",get_html,error,2021-11-03,1.3717379570007324,,,
https://fr.shopping.rakuten.com/offer/buy/7357129144/cpl7357129145_ALL/baskets-kilimanjaro-par-panafrica-beige.html,"410, message='Gone', url=URL('https://fr.shopping.rakuten.com/offer/buy/7357129144/cpl7357129145_ALL/baskets-kilimanjaro-par-panafrica-beige.html')",get_html,error,2021-11-03,1.3397397994995117,,,
,,get_name,,2021-11-03,0.24898457527160645,,,
,,get_description,,2021-11-03,0.25002574920654297,,,
,,get_image,,2021-11-03,0.0,,,
,,get_price,,2021-11-03,0.0,,,
,,get_image,,2021-11-03,0.0,,,
,,get_price,,2021-11-03,0.0,,,
,,get_data,,2021-11-03,1.6747076511383057,,,
https://www.jeannineshop.com/products/baskets-constantine-i-panafrica,,get_html,,2021-11-03,1.7536864280700684,,,
https://www.bonoboplanet.com/baskets-panafrica-x-bonobo-orange-fonce-homme-36125241870550164.html,,get_html,,2021-11-03,1.8357129096984863,,,
https://www.jeannineshop.com/products/baskets-lome-panafrica,,get_html,,2021-11-03,1.9277338981628418,,,
https://www.jeannineshop.com/products/baskets-tombouctou-i-panafrica,,get_html,,2021-11-03,2.0847132205963135,,,
,,get_data,,2021-11-03,2.118694305419922,,,
,,get_price,,2021-11-03,0.06499719619750977,,,
,,get_price,,2021-11-03,0.1220252513885498,,,
,,get_price,,2021-11-03,0.06597542762756348,,,
,,get_price,,2021-11-03,0.06799936294555664,,,
,,get_name,,2021-11-03,1.0759997367858887,,,
,,get_description,,2021-11-03,1.0759756565093994,,,
,,get_name,,2021-11-03,1.054001808166504,,,
,,get_description,,2021-11-03,1.0520002841949463,,,
https://www.lexception.com/fr-fr/productlist/109256,,get_html,,2021-11-03,2.788712501525879,,,
https://www.antoineetlili.com/fr/chaussures/729765-216258-basket-wax.html#/14-couleur-bleu/222-taille-38,,get_html,,2021-11-03,2.9077134132385254,,,
,,get_data,,2021-11-03,2.99973464012146,,,
,,get_data,,2021-11-03,2.968737840652466,,,
,,get_name,,2021-11-03,0.956024169921875,,,
,,get_description,,2021-11-03,0.9550018310546875,,,
,,get_name,,2021-11-03,0.8739981651306152,,,
,,get_description,,2021-11-03,0.8749744892120361,,,
,,get_name,,2021-11-03,0.7359743118286133,,,
,,get_description,,2021-11-03,0.7369682788848877,,,
,,get_name,,2021-11-03,0.6530005931854248,,,
,,get_description,,2021-11-03,0.6529762744903564,,,
,,get_image,,2021-11-03,0.0860285758972168,,,
,,get_price,,2021-11-03,0.0970005989074707,,,
https://www.jeannineshop.com/products/sneakers-bamako-i-panafrica,,get_html,,2021-11-03,3.2797114849090576,,,
,,get_price,,2021-11-03,0.046974897384643555,,,
,,get_price,,2021-11-03,0.07102322578430176,,,
,,get_data,,2021-11-03,3.8106861114501953,,,
,,get_data,,2021-11-03,3.707736015319824,,,
,,get_data,,2021-11-03,3.6947109699249268,,,
,,get_data,,2021-11-03,3.7376890182495117,,,
,,get_name,,2021-11-03,0.664024829864502,,,
,,get_description,,2021-11-03,0.6630005836486816,,,
https://www.etsy.com/fr/listing/733074948/baskets-de-tribu-africaine,,get_html,,2021-11-03,4.07070779800415,,,
https://www.etsy.com/fr/listing/629816550/kente-tissu-sneakers-sneakers-africains,,get_html,,2021-11-03,4.181711912155151,,,
https://www.etsy.com/fr/listing/1025333543/baskets-de-dentelle-de-conception-afro,,get_html,,2021-11-03,4.487736463546753,,,
https://www.etsy.com/fr/listing/952907942/motif-kente-haut-de-fer-homme-poing,,get_html,,2021-11-03,4.614687204360962,,,
,,get_name,,2021-11-03,1.1149992942810059,,,
,,get_description,,2021-11-03,1.1149952411651611,,,
https://www.etsy.com/fr/listing/921665674/baskets-imprime-africain-floral,,get_html,,2021-11-03,4.969708681106567,,,
https://www.eram.fr/10384330094-tennis-panafrica-rose-a-imprime-wax.html,,get_html,,2021-11-03,4.877713441848755,,,
,,get_name,,2021-11-03,1.3730030059814453,,,
,,get_description,,2021-11-03,1.3730013370513916,,,
,,get_price,,2021-11-03,0.2710258960723877,,,
,,get_price,,2021-11-03,0.29300379753112793,,,
,,get_price,,2021-11-03,0.2699744701385498,,,
,,get_price,,2021-11-03,0.33902859687805176,,,
,,get_price,,2021-11-03,0.3730001449584961,,,
,,get_price,,2021-11-03,0.13899946212768555,,,
,,get_data,,2021-11-03,6.725712299346924,,,
https://www.etsy.com/fr/listing/966882367/baskets-orange-kente-pour-hommesafrica,,get_html,,2021-11-03,7.289684534072876,,,
,,get_data,,2021-11-03,7.159711599349976,,,
,,get_data,,2021-11-03,7.249711513519287,,,
,,get_price,,2021-11-03,0.37302708625793457,,,
https://www.aliexpress.com/item/4001232071453.html,,data_Diffbot,,2021-11-03,7.993682146072388,,,
https://www.eram.fr/10384330094-tennis-panafrica-rose-a-imprime-wax.html,'objects',data_Diffbot,error,2021-11-03,7.747736930847168,,,
,,get_name,,2021-11-03,2.836028814315796,,,
,,get_description,,2021-11-03,2.835024356842041,,,
,,get_name,,2021-11-03,2.5470011234283447,,,
,,get_description,,2021-11-03,2.54801082611084,,,
,,get_name,,2021-11-03,2.2409989833831787,,,
,,get_description,,2021-11-03,2.2419700622558594,,,
,,get_name,,2021-11-03,2.0210249423980713,,,
,,get_description,,2021-11-03,2.021002769470215,,,
,,get_name,,2021-11-03,1.6649749279022217,,,
,,get_description,,2021-11-03,1.6659777164459229,,,
,,get_name,,2021-11-03,1.2780001163482666,,,
,,get_description,,2021-11-03,1.2779996395111084,,,
https://www.nklmeublediscountdeco.com/produit/salon-bamako,,get_html,error,2021-11-03,7.787708520889282,,,
https://www.nklmeublediscountdeco.com/produit/canape-bamako,,get_html,error,2021-11-03,7.757692337036133,,,
https://www.nin-nin.fr/doudou-nin-nin/519-doudou-le-bamako-3701268801169.html,,get_html,error,2021-11-03,7.779714584350586,,,
https://lamptwist.com/fr/product/lzf-stitches-bamako/,,get_html,error,2021-11-03,7.749716281890869,,,
https://www.ebay.fr/itm/203608981720,,get_html,error,2021-11-03,7.736711025238037,,,
https://www.aliexpress.com/item/4001232071453.html,,get_html,error,2021-11-03,8.158708572387695,,,
,,get_image,,2021-11-03,0.0,,,
,,get_price,,2021-11-03,0.0,,,
,,get_image,,2021-11-03,0.0,,,
,,get_price,,2021-11-03,0.0,,,
,,get_image,,2021-11-03,0.0,,,
,,get_price,,2021-11-03,0.0,,,
,,get_image,,2021-11-03,0.0,,,
,,get_price,,2021-11-03,0.0,,,
,,get_image,,2021-11-03,0.0,,,
,,get_price,,2021-11-03,0.0,,,
,,get_image,,2021-11-03,0.0,,,
,,get_price,,2021-11-03,0.0,,,
https://fr.shopping.rakuten.com/offer/buy/7357129144/cpl7357129145_ALL/baskets-kilimanjaro-par-panafrica-beige.html,'objects',data_Diffbot,error,2021-11-03,8.104736804962158,,,
,,get_data,,2021-11-03,8.302718162536621,,,
,,get_data,,2021-11-03,8.238686323165894,,,
,,get_data,,2021-11-03,8.366711616516113,,,
,,get_name,,2021-11-03,0.8010001182556152,,,
,,get_description,,2021-11-03,0.801999568939209,,,
,,get_data,,2021-11-03,8.278687477111816,,,
,,get_data,,2021-11-03,8.352685451507568,,,
,,get_data,,2021-11-03,8.160713195800781,,,
,,get_data,,2021-11-03,8.312710285186768,,,
,,get_name,,2021-11-03,0.2489757537841797,,,
,,get_description,,2021-11-03,0.24897408485412598,,,
,,get_name,,2021-11-03,0.22697091102600098,,,
,,get_description,,2021-11-03,0.2259993553161621,,,
,,get_name,,2021-11-03,0.20397090911865234,,,
,,get_description,,2021-11-03,0.20397448539733887,,,
,,get_name,,2021-11-03,0.18000030517578125,,,
,,get_description,,2021-11-03,0.1790008544921875,,,
,,get_name,,2021-11-03,0.15800213813781738,,,
,,get_description,,2021-11-03,0.15897583961486816,,,
,,get_name,,2021-11-03,0.13900279998779297,,,
,,get_description,,2021-11-03,0.1399993896484375,,,
,,get_data,,2021-11-03,8.171714305877686,,,
,,get_data,,2021-11-03,8.14171051979065,,,
,,get_data,,2021-11-03,8.164718389511108,,,
,,get_data,,2021-11-03,8.135711193084717,,,
,,get_data,,2021-11-03,8.122719764709473,,,
,,get_data,,2021-11-03,8.545731544494629,,,
https://fr.shopping.rakuten.com/offer/buy/7357129144/cpl7357129145_ALL/baskets-kilimanjaro-par-panafrica-beige.html,list index out of range,data_France_Verif,warn,2021-11-03,0.14903879165649414,,,
https://fr.shopping.rakuten.com/offer/buy/7357129144/cpl7357129145_ALL/baskets-kilimanjaro-par-panafrica-beige.html,,get_product,,2021-11-03,8.740749835968018,,,
https://www.bonoboplanet.com/baskets-panafrica-x-bonobo-orange-fonce-homme-36125241870550164.html,,data_Diffbot,,2021-11-03,8.545817852020264,,,
https://www.galerieslafayette.com/p/baskets+en+tissu+wax+et+daim+marron-panafrica/300405286606/278,,data_Diffbot,,2021-11-03,8.53081750869751,,,
https://www.jeannineshop.com/products/sneakers-bamako-i-panafrica,,data_Diffbot,,2021-11-03,9.166974544525146,,,
https://www.jeannineshop.com/products/sneakers-bamako-i-panafrica,,data_France_Verif,,2021-11-03,0.642296314239502,,,
https://www.jeannineshop.com/products/sneakers-bamako-i-panafrica,,get_product,,2021-11-03,9.981287002563477,,,
https://www.aliexpress.com/item/4001232071453.html,,data_France_Verif,,2021-11-03,2.2807931900024414,,,
https://www.aliexpress.com/item/4001232071453.html,,get_product,,2021-11-03,11.019536256790161,,,
https://www.eram.fr/10384330094-tennis-panafrica-rose-a-imprime-wax.html,,data_France_Verif,,2021-11-03,2.3788163661956787,,,
https://www.eram.fr/10384330094-tennis-panafrica-rose-a-imprime-wax.html,,get_product,,2021-11-03,10.989554166793823,,,
https://www.galerieslafayette.com/p/baskets+en+tissu+wax+et+daim+marron-panafrica/300405286606/278,,data_France_Verif,,2021-11-03,2.1387405395507812,,,
https://www.galerieslafayette.com/p/baskets+en+tissu+wax+et+daim+marron-panafrica/300405286606/278,,get_product,,2021-11-03,11.014527797698975,,,
https://www.bonoboplanet.com/baskets-panafrica-x-bonobo-orange-fonce-homme-36125241870550164.html,,data_France_Verif,,2021-11-03,2.2567508220672607,,,
https://www.bonoboplanet.com/baskets-panafrica-x-bonobo-orange-fonce-homme-36125241870550164.html,,get_product,,2021-11-03,11.121570587158203,,,
https://www.lexception.com/fr-fr/productlist/109256,,data_Diffbot,,2021-11-03,10.745569944381714,,,
https://www.julesjenn.com/produit/chaussures/baskets-made-in-france-cuir-blanc-orange/,,data_Diffbot,,2021-11-03,11.006677627563477,,,
https://www.jeannineshop.com/products/baskets-lome-panafrica,,data_Diffbot,,2021-11-03,11.63208818435669,,,
https://www.jeannineshop.com/products/baskets-tombouctou-i-panafrica,,data_Diffbot,,2021-11-03,11.7243013381958,,,
https://www.julesjenn.com/produit/chaussures/baskets-made-in-france-cuir-blanc-orange/,,data_France_Verif,,2021-11-03,0.8968062400817871,,,
https://www.julesjenn.com/produit/chaussures/baskets-made-in-france-cuir-blanc-orange/,,get_product,,2021-11-03,12.19751524925232,,,
https://www.jeannineshop.com/products/baskets-lome-panafrica,,data_France_Verif,,2021-11-03,0.32939982414245605,,,
https://www.jeannineshop.com/products/baskets-lome-panafrica,,get_product,,2021-11-03,12.295510530471802,,,
https://www.jeannineshop.com/products/baskets-constantine-i-panafrica,,data_Diffbot,,2021-11-03,12.350823879241943,,,
https://www.jeannineshop.com/products/baskets-constantine-i-panafrica,,data_France_Verif,,2021-11-03,0.21802139282226562,,,
https://www.jeannineshop.com/products/baskets-constantine-i-panafrica,,get_product,,2021-11-03,12.81584882736206,,,
https://www.antoineetlili.com/fr/chaussures/729765-216258-basket-wax.html#/14-couleur-bleu/222-taille-38,,data_Diffbot,,2021-11-03,12.385847091674805,,,
https://www.lexception.com/fr-fr/productlist/109256,,data_France_Verif,,2021-11-03,1.746281623840332,,,
https://www.lexception.com/fr-fr/productlist/109256,,get_product,,2021-11-03,12.879909753799438,,,
https://www.jeannineshop.com/products/baskets-tombouctou-i-panafrica,,data_France_Verif,,2021-11-03,1.0988755226135254,,,
https://www.jeannineshop.com/products/baskets-tombouctou-i-panafrica,,get_product,,2021-11-03,13.132200717926025,,,
https://www.etsy.com/fr/listing/629816550/kente-tissu-sneakers-sneakers-africains,,data_Diffbot,,2021-11-03,13.020869731903076,,,
https://www.antoineetlili.com/fr/chaussures/729765-216258-basket-wax.html#/14-couleur-bleu/222-taille-38,,data_France_Verif,,2021-11-03,0.5971734523773193,,,
https://www.antoineetlili.com/fr/chaussures/729765-216258-basket-wax.html#/14-couleur-bleu/222-taille-38,,get_product,,2021-11-03,13.3820219039917,,,
https://www.etsy.com/fr/listing/733074948/baskets-de-tribu-africaine,,data_Diffbot,,2021-11-03,13.690364122390747,,,
https://www.etsy.com/fr/listing/629816550/kente-tissu-sneakers-sneakers-africains,,data_France_Verif,,2021-11-03,0.9723098278045654,,,
https://www.etsy.com/fr/listing/629816550/kente-tissu-sneakers-sneakers-africains,,get_product,,2021-11-03,14.275202751159668,,,
https://www.etsy.com/fr/listing/1025333543/baskets-de-dentelle-de-conception-afro,,data_Diffbot,,2021-11-03,14.531391143798828,,,
https://www.etsy.com/fr/listing/966882367/baskets-orange-kente-pour-hommesafrica,,data_Diffbot,,2021-11-03,14.591523170471191,,,
https://www.etsy.com/fr/listing/952907942/motif-kente-haut-de-fer-homme-poing,,data_Diffbot,,2021-11-03,14.743556022644043,,,
https://www.etsy.com/fr/listing/733074948/baskets-de-tribu-africaine,,data_France_Verif,,2021-11-03,1.1481685638427734,,,
https://www.etsy.com/fr/listing/733074948/baskets-de-tribu-africaine,,get_product,,2021-11-03,15.077558040618896,,,
https://www.etsy.com/fr/listing/1025333543/baskets-de-dentelle-de-conception-afro,,data_France_Verif,,2021-11-03,0.9841823577880859,,,
https://www.etsy.com/fr/listing/1025333543/baskets-de-dentelle-de-conception-afro,,get_product,,2021-11-03,15.716657876968384,,,
https://www.nklmeublediscountdeco.com/produit/salon-bamako,,data_Diffbot,,2021-11-03,15.256603956222534,,,
https://www.nklmeublediscountdeco.com/produit/salon-bamako,,data_France_Verif,,2021-11-03,0.7816579341888428,,,
https://www.nklmeublediscountdeco.com/produit/salon-bamako,,get_product,,2021-11-03,16.46326494216919,,,
https://www.etsy.com/fr/listing/966882367/baskets-orange-kente-pour-hommesafrica,,data_France_Verif,,2021-11-03,1.716710090637207,,,
https://www.etsy.com/fr/listing/966882367/baskets-orange-kente-pour-hommesafrica,,get_product,,2021-11-03,16.56628394126892,,,
https://www.etsy.com/fr/listing/952907942/motif-kente-haut-de-fer-homme-poing,,data_France_Verif,,2021-11-03,1.655705451965332,,,
https://www.etsy.com/fr/listing/952907942/motif-kente-haut-de-fer-homme-poing,,get_product,,2021-11-03,16.66928768157959,,,
https://www.etsy.com/fr/listing/921665674/baskets-imprime-africain-floral,,data_Diffbot,,2021-11-03,16.713633060455322,,,
https://www.etsy.com/fr/listing/921665674/baskets-imprime-africain-floral,,data_France_Verif,,2021-11-03,0.9581289291381836,,,
https://www.etsy.com/fr/listing/921665674/baskets-imprime-africain-floral,,get_product,,2021-11-03,17.895765781402588,,,
https://www.nklmeublediscountdeco.com/produit/canape-bamako,,data_Diffbot,,2021-11-03,18.042295455932617,,,
https://www.nklmeublediscountdeco.com/produit/canape-bamako,,data_France_Verif,,2021-11-03,0.2332308292388916,,,
https://www.nklmeublediscountdeco.com/produit/canape-bamako,,get_product,,2021-11-03,18.725554704666138,,,
https://lamptwist.com/fr/product/lzf-stitches-bamako/,,data_Diffbot,,2021-11-03,18.890784740447998,,,
https://lamptwist.com/fr/product/lzf-stitches-bamako/,,data_France_Verif,,2021-11-03,0.25130748748779297,,,
https://lamptwist.com/fr/product/lzf-stitches-bamako/,,get_product,,2021-11-03,19.601135730743408,,,
